255;http://eventful.com/performers/P0-001-007484029-5;http://eventful.com/vancouver/events/musicfest-vancouver-2012-/E0-001-048483186-9;0;0;NULL
259;http://eventful.com/performers/P0-001-007484029-5;http://www.eventbrite.com/event/3347274789/es2?rank=33;0;0;NULL
261;http://eventful.com/performers/P0-001-007484029-5;http://eventful.com/performers/P0-001-000877463-2;0;0;NULL
262;http://eventful.com/performers/P0-001-007484029-5;http://www.essencemusic2013.eventbrite.com/;0;0;NULL
273;http://eventful.com/louisville_ky/venues/louisville-slugger-field-/V0-001-000406903-7;http://eventful.com/sandiego_ca/events/hank-3-/E0-001-048922404-6;0;0;NULL
275;http://eventful.com/louisville_ky/events/friend-louintern-earn-louisville-bats-game-/E0-001-047478071-5;http://eventful.com/louisville_ky/venues/louisville-slugger-field-/V0-001-000406903-7;1;1;NULL
279;http://eventful.com/louisville_ky/events/friend-louintern-earn-louisville-bats-game-/E0-001-047478071-5;http://eventful.com/performers/capitol-steps-/P0-001-000048940-0;0;0;NULL
284;http://eventful.com/louisville_ky/events/friend-louintern-earn-louisville-bats-game-/E0-001-047478071-5;http://eventful.com/performers/P0-001-000075587-1;0;1;NULL
287;http://eventful.com/louisville_ky/events/louisville-bats-vs-toledo-mud-hens-/E0-001-044732158-9;http://eventful.com/losangeles_ca/venues/los-angeles-convention-exhibition-center-/V0-001-000275262-9;0;0;NULL
288;http://eventful.com/louisville_ky/events/louisville-bats-vs-toledo-mud-hens-/E0-001-044732158-9;http://eventful.com/detroit_mi/events/five-spanish-masterpieces-/E0-001-048144074-5@2012080610;0;1;NULL
291;http://eventful.com/louisville_ky/events/louisville-bats-vs-toledo-mud-hens-/E0-001-044732158-9;http://eventful.com/performers/toledo-mud-hens-/P0-001-000008374-7;1;1;NULL
292;http://eventful.com/louisville_ky/events/louisville-bats-vs-toledo-mud-hens-/E0-001-044732158-9;http://eventful.com/performers/louisville-bats-/P0-001-000008367-7;1;1;NULL
295;http://eventful.com/louisville_ky/events/louisville-bats-vs-toledo-mud-hens-/E0-001-044732158-9;http://eventful.com/louisville_ky/venues/louisville-slugger-field-/V0-001-000406903-7;1;1;1
305;http://eventful.com/houston_tx/venues/coushatta-bus-trip-pick-up-/V0-001-004670598-0;http://eventful.com/woodstock_al/venues/woodstock-festival-art-center-/V0-001-006084216-2;0;0;NULL
306;http://eventful.com/houston_tx/venues/coushatta-bus-trip-pick-up-/V0-001-004670598-0;http://muddypawstrailruns.eventbrite.com/#m_1_100;0;0;NULL
311;http://eventful.com/venues/coushatta-bus-trip-pick-up-/V0-001-004670598-0;http://upcoming.yahoo.com/venue/682126/FL/St-Augustine/St-Augustine-Alligator-Farm-Zoological-Park/;0;0;NULL
316;http://eventful.com/venues/coushatta-bus-trip-pick-up-/V0-001-004670598-0;http://eventful.com/grandrapids_mi/events/gabrial-james-/E0-001-047774445-9@2012082021;0;0;NULL
319;http://eventful.com/venues/coushatta-bus-trip-pick-up-/V0-001-004670598-0;http://www.eventbrite.com/event/3743107736/eorg;0;0;NULL
320;http://eventful.com/venues/coushatta-bus-trip-pick-up-/V0-001-004670598-0;http://upcoming.yahoo.com/event/7244549/IL/Chicago/Chicago-Symphony-Orchestra-Michael-Tilson-Thomas-Conductor/Symphony-Center/;0;0;NULL
323;http://eventful.com/oakland/venues/oracle-arena-/V0-001-000515210-3;http://www.eventbrite.com/event/3109319057/rss;0;1;0
324;http://eventful.com/oakland/venues/oracle-arena-/V0-001-000515210-3;http://eventful.com/toledo/events/earth-crisis-/E0-001-046810538-4;0;0;NULL
337;http://oracle-arena-group-sales-eventful.eventbrite.com/r/eventful;http://eventful.com/duluth_ga/events/mr-smokeys-karaoke-/E0-001-033383083-4@2012091121;0;0;NULL
358;http://eventful.com/performers/P0-001-000249063-1;http://eventful.com/events/deep-cove-daze-/E0-001-048568168-7;0;0;NULL
360;http://eventful.com/performers/P0-001-000249063-1;http://eventful.com/topeka/venues/ramada-inn-downtown-/V0-001-000200718-5;0;0;NULL
365;http://eventful.com/performers/P0-001-000249063-1;http://anatomyofthought.eventbrite.com/;0;0;NULL
369;http://eventful.com/oakland/venues/art-soul-/V0-001-004406750-3;http://www.eventbrite.com/event/3467809311/efbevent;0;0;NULL
379;http://eventful.com/norfolk/venues/norfolk-waterside-/V0-001-000177559-9;http://eventful.com/santacruz/events/animo-/E0-001-048947757-8;0;0;0
380;http://eventful.com/norfolk/venues/norfolk-waterside-/V0-001-000177559-9;http://bitterball.eventbrite.com/?ebtv=C;0;0;NULL
384;http://eventful.com/norfolk/venues/norfolk-waterside-/V0-001-000177559-9;http://eastsidesingles001.eventbrite.com/;0;0;NULL
393;http://eventful.com/virginiabeach/events/whos-bad-/E0-001-045832108-0;http://eventful.com/chicago_il/events/lollapalooza-2012-friday-/E0-001-041713439-3;0;0;1
394;http://eventful.com/virginiabeach/events/whos-bad-/E0-001-045832108-0;http://industryxix-july27-july28.eventbrite.com/;0;0;NULL
395;http://eventful.com/virginiabeach/events/whos-bad-/E0-001-045832108-0;http://eventful.com/performers/brantley-gilbert-/P0-001-000056820-2;0;1;NULL
398;http://eventful.com/virginiabeach/events/whos-bad-/E0-001-045832108-0;http://eventful.com/woodstock_al/venues/woodstock-festival-art-center-/V0-001-006084216-2;0;0;NULL
399;http://eventful.com/virginiabeach/events/whos-bad-/E0-001-045832108-0;http://eventful.com/virginiabeach/venues/neptunes-park-/V0-001-000618649-9;1;1;NULL
401;http://eventful.com/virginiabeach/events/whos-bad-/E0-001-045832108-0;http://eventful.com/performers/whos-bad-/P0-001-000197845-1;1;0;NULL
405;http://eventful.com/norfolk/events/att-dancing-under-stars-/E0-001-046251254-6@2012070719;http://excelday1.eventbrite.com/;0;0;NULL
406;http://eventful.com/norfolk/events/att-dancing-under-stars-/E0-001-046251254-6@2012070719;http://eventful.com/norfolk/venues/town-point-park-/V0-001-000411944-8;1;1;NULL
410;http://eventful.com/norfolk/events/att-dancing-under-stars-/E0-001-046251254-6@2012070719;http://madefestival2012.eventbrite.com/;0;0;NULL
411;http://eventful.com/norfolk/events/att-dancing-under-stars-/E0-001-046251254-6@2012070719;http://www.eventbrite.com/event/3915278704/efblike;0;1;0
419;http://eventful.com/capecharles/events/cape-charles-4th-july-fire-truck-parade-and-fi-/E0-001-039628116-7;http://eventful.com/capecharles/venues/cape-charles-/V0-001-001462919-3;1;1;NULL
425;http://eventful.com/capecharles/events/cape-charles-4th-july-fire-truck-parade-and-fi-/E0-001-039628116-7;http://eventful.com/montreal/events/osheaga-festival-2012-saturday-/E0-001-047500624-9;0;0;NULL
427;http://eventful.com/williamsburg/events/illuminights-/E0-001-046814851-0@2012070400;http://braininjuryconference.eventbrite.com/;0;0;NULL
431;http://eventful.com/williamsburg/events/illuminights-/E0-001-046814851-0@2012070400;http://eventful.com/williamsburg/venues/busch-gardens-williamsburg-/V0-001-000463346-1;1;1;1
432;http://eventful.com/williamsburg/events/illuminights-/E0-001-046814851-0@2012070400;http://upcoming.yahoo.com/venue/694046/WV/Beckley/Theater-West-Virginia/;0;0;NULL
438;http://eventful.com/williamsburg/events/illuminights-/E0-001-046814851-0@2012070400;http://upcoming.yahoo.com/event/7658648/ME/Portland/Racks-presents-Karaoke-with-TJ-the-DJ-Every-Monday-night/Racks-Sports-Bar-amp-Grille/;0;0;NULL
448;http://eventful.com/williamsburg/venues/busch-gardens-williamsburg-/V0-001-000463346-1;http://skinnycowdirtydancingmiami.eventbrite.com/;0;0;NULL
450;http://upcoming.yahoo.com/event/8105662/TX/Dallas/Jersey-Boys/Winspear-Opera-House/;http://upcoming.yahoo.com/venue/775125/TX/Dallas/Winspear-Opera-House/;1;1;NULL
451;http://upcoming.yahoo.com/event/8105662/TX/Dallas/Jersey-Boys/Winspear-Opera-House/;http://upcoming.yahoo.com/event/9152956/GA/Savannah/Savannah-Military-July-Festival-2012/Park/;0;0;NULL
452;http://upcoming.yahoo.com/event/8105662/TX/Dallas/Jersey-Boys/Winspear-Opera-House/;http://madefestival2012.eventbrite.com/;0;0;NULL
462;http://upcoming.yahoo.com/event/8105662/TX/Dallas/Jersey-Boys/Winspear-Opera-House/;http://eventful.com/sandiego_ca/events/hank-3-/E0-001-048922404-6;0;0;NULL
464;http://upcoming.yahoo.com/venue/775125/TX/Dallas/Winspear-Opera-House/;http://eventful.com/greenville_ms/venues/mississippi-delta-blues-and-heritage-festiv-/V0-001-000216993-5;0;0;NULL
465;http://upcoming.yahoo.com/venue/775125/TX/Dallas/Winspear-Opera-House/;http://upcoming.yahoo.com/event/9033687/TX/Houston/Ringling-Brothers-and-Barnum-amp-Bailey-Circus-Fully-Charged/Reliant-Stadium/;0;0;NULL
471;http://upcoming.yahoo.com/venue/775125/TX/Dallas/Winspear-Opera-House/;http://eventful.com/annarbor/events/billy-joe-shaver-/E0-001-049201791-4;0;0;NULL
474;http://upcoming.yahoo.com/venue/775125/TX/Dallas/Winspear-Opera-House/;http://eventful.com/destin/events/pardi-gras-/E0-001-047928198-1@2012072419;0;0;NULL
476;http://upcoming.yahoo.com/event/8105662/TX/Dallas/Jersey-Boys/Winspear-Opera-House;http://eventful.com/performers/snoop-dogg-/P0-001-000001489-9;0;0;NULL
481;http://upcoming.yahoo.com/event/8105662/TX/Dallas/Jersey-Boys/Winspear-Opera-House;http://eventful.com/performers/brantley-gilbert-/P0-001-000056820-2;0;0;NULL
483;http://upcoming.yahoo.com/event/8105662/TX/Dallas/Jersey-Boys/Winspear-Opera-House;http://upcoming.yahoo.com/venue/775125/TX/Dallas/Winspear-Opera-House/;1;1;NULL
489;http://upcoming.yahoo.com/venue/932401/GA/Savannah/Park/;http://eventful.com/venues/V0-001-000550240-5;0;0;NULL
490;http://upcoming.yahoo.com/venue/932401/GA/Savannah/Park/;http://www.eventbrite.com/event/3726714704;0;0;0
494;http://upcoming.yahoo.com/venue/932401/GA/Savannah/Park/;http://ea5-es2.eventbrite.com/?rank=95;0;0;NULL
500;http://upcoming.yahoo.com/event/9152956/GA/Savannah/Savannah-Military-July-Festival-2012/Park/;http://upcoming.yahoo.com/event/9261294/QLD/Brisbane/popli/39ccccquotquotquot/;0;0;NULL
507;http://upcoming.yahoo.com/event/9152956/GA/Savannah/Savannah-Military-July-Festival-2012/Park/;http://eventful.com/sanfrancisco_ca/events/hank-3-hellbilly-attention-deficit-dominati-/E0-001-048957918-6;0;0;NULL
508;http://upcoming.yahoo.com/event/9152956/GA/Savannah/Savannah-Military-July-Festival-2012/Park/;http://eventful.com/minneapolis_mn/venues/red-stag-supper-club-/V0-001-000450188-9;0;0;NULL
511;http://upcoming.yahoo.com/event/9152956/GA/Savannah/Savannah-Military-July-Festival-2012/Park/;http://eventful.com/performers/jason-crabb-/P0-001-000072922-9;0;0;NULL
514;http://skinnycowdirtydancingmiami.eventbrite.com/;http://eventful.com/birmingham_al/events/east-lake-farmers-mark-/E0-001-021734222-6@2009092708;0;0;NULL
520;http://skinnycowdirtydancingmiami.eventbrite.com/;http://biclaunch-eac2.eventbrite.com/;0;0;NULL
524;http://skinnycowdirtydancingmiami.eventbrite.com/;http://eventful.com/performers/jason-crabb-/P0-001-000072922-9;0;0;NULL
526;http://skinnycowdirtydancingphoenix-eorg.eventbrite.com/;http://eventful.com/greenville_ms/venues/mississippi-delta-blues-and-heritage-festiv-/V0-001-000216993-5;0;0;NULL
528;http://skinnycowdirtydancingphoenix-eorg.eventbrite.com/;http://www.eventbrite.com/event/3704163252;0;0;NULL
533;http://skinnycowdirtydancingphoenix-eorg.eventbrite.com/;http://bitterball.eventbrite.com/?ebtv=C;0;0;NULL
534;http://skinnycowdirtydancingphoenix-eorg.eventbrite.com/;http://eventful.com/spanishfort/events/sunset-wine-cruise-/E0-001-049615712-2@2012072718;0;0;NULL
535;http://skinnycowdirtydancingphoenix-eorg.eventbrite.com/;http://upcoming.yahoo.com/venue/125984/MA/Makati/CEO-Suites/;0;0;NULL
536;http://skinnycowdirtydancingphoenix-eorg.eventbrite.com/;http://www.eventbrite.com/event/3915278704/efblike;0;0;NULL
540;http://upcoming.yahoo.com/event/9107788/TX/Austin/Kellye-Gray/One-World-Theater/;http://upcoming.yahoo.com/event/9149601/VA/Virginia-Beach/Verizon-Wireless-American-Music-Festival/5th-Street-Beach-Stage/;0;0;NULL
550;http://upcoming.yahoo.com/event/9107788/TX/Austin/Kellye-Gray/One-World-Theater/;http://upcoming.yahoo.com/event/9084126/IL/Chicago/Wynton-Marsalis/Symphony-Center-Il/;0;1;NULL
553;http://upcoming.yahoo.com/venue/850903/TX/Austin/One-World-Theater/;http://upcoming.yahoo.com/event/9033687/TX/Houston/Ringling-Brothers-and-Barnum-amp-Bailey-Circus-Fully-Charged/Reliant-Stadium;0;0;NULL
579;http://arrival1iota.eventbrite.com/event/3830031728;http://eventful.com/woodstock_al/events/woodstock-southern-style-/E0-001-048617001-8;0;1;NULL
582;http://arrival1iota.eventbrite.com/event/3830031728;http://essencemusic2013.eventbrite.com/;0;0;NULL
587;http://arrival1iota.eventbrite.com/event/3830031728;http://myclubhouse-eorgf.eventbrite.com/;0;0;NULL
592;http://upcoming.yahoo.com/event/6056836/FL/St-Petersburg/St-Pete-Fireworks-at-the-Pier/Waterside-Courtyard-amp-The-Pier/;http://madefestival2012.eventbrite.com/;0;0;NULL
595;http://upcoming.yahoo.com/event/6056836/FL/St-Petersburg/St-Pete-Fireworks-at-the-Pier/Waterside-Courtyard-amp-The-Pier/;http://upcoming.yahoo.com/venue/703475/FL/St-Petersburg/Waterside-Courtyard-amp-The-Pier/;1;1;1
597;http://upcoming.yahoo.com/event/6056836/FL/St-Petersburg/St-Pete-Fireworks-at-the-Pier/Waterside-Courtyard-amp-The-Pier/;http://eventful.com/vancouver/events/vancouver-kidney-walk-2012-/E0-001-049640966-3;0;1;NULL
598;http://upcoming.yahoo.com/event/6056836/FL/St-Petersburg/St-Pete-Fireworks-at-the-Pier/Waterside-Courtyard-amp-The-Pier/;http://eventful.com/performers/P0-001-007484029-5;0;0;NULL
603;http://upcoming.yahoo.com/venue/703475/FL/St-Petersburg/Waterside-Courtyard-amp-The-Pier/;http://eventful.com/atlanta_ga/events/atlanta-street-food-festival-/E0-001-048987127-9;0;0;NULL
604;http://upcoming.yahoo.com/venue/703475/FL/St-Petersburg/Waterside-Courtyard-amp-The-Pier/;http://upcoming.yahoo.com/event/9033665/TX/Houston/Ringling-Brothers-and-Barnum-amp-Bailey-Circus-Fully-Charged/Reliant-Stadium;0;0;NULL
605;http://upcoming.yahoo.com/venue/703475/FL/St-Petersburg/Waterside-Courtyard-amp-The-Pier/;http://upcoming.yahoo.com/venue/212103/QLD/Fortitude-Valley/Jubilee-Hotel/?show=past-only;0;0;NULL
609;http://upcoming.yahoo.com/venue/703475/FL/St-Petersburg/Waterside-Courtyard-amp-The-Pier/;http://eventful.com/milwaukee_wi/events/yard-dog-charlie-yard-/E0-001-049573367-9@2012080415;0;0;NULL
621;http://eventful.com/uniondale/venues/nassau-veterans-memorial-coliseum-/V0-001-001448944-3;http://2013essencemusicfestival2.eventbrite.com/;0;0;NULL
625;http://eventful.com/performers/P0-001-000044283-4;http://oracle-arena-group-sales-eventful.eventbrite.com/r/eventful;0;0;NULL
633;http://eventful.com/performers/P0-001-000044283-4;http://www.eventbrite.com/event/3743107736/eorg;0;0;NULL
634;http://eventful.com/performers/P0-001-000044283-4;http://eventful.com/norman/events/billy-currington-/E0-001-048983441-8;0;0;NULL
636;http://upcoming.yahoo.com/event/9277668/GA/Atlanta/Whiskey-Blue-Presents-Full-Moon-Party/Whiskey-Blue-in-the-W-Atlanta-Buckhead/;http://upcoming.yahoo.com/venue/685253/GA/Atlanta/Whiskey-Blue-in-the-W-Atlanta-Buckhead/;1;1;NULL
641;http://upcoming.yahoo.com/event/9277668/GA/Atlanta/Whiskey-Blue-Presents-Full-Moon-Party/Whiskey-Blue-in-the-W-Atlanta-Buckhead/;http://eventful.com/tipton_pa/events/mark-chesnutt-/E0-001-045855174-2;0;0;NULL
643;http://upcoming.yahoo.com/event/9277668/GA/Atlanta/Whiskey-Blue-Presents-Full-Moon-Party/Whiskey-Blue-in-the-W-Atlanta-Buckhead/;http://www.eventbrite.com/event/3810262598/efblike;0;0;0
650;http://upcoming.yahoo.com/event/9097692/GA/Atlanta/All-You-Can-Eat/Loca-Luna/;http://madefestival2012.eventbrite.com/?ebtv=C&ebtv=C;0;0;0
662;http://upcoming.yahoo.com/event/9048329/GA/Atlanta/Eye-Candy-Saturdays-at-the-Atlanta-Museum-Bar/Atlanta-Museum-Bar/;http://upcoming.yahoo.com/venue/863791/GA/Atlanta/Atlanta-Museum-Bar/;1;1;NULL
671;http://upcoming.yahoo.com/event/9048329/GA/Atlanta/Eye-Candy-Saturdays-at-the-Atlanta-Museum-Bar/Atlanta-Museum-Bar/;http://eventful.com/performers/P0-001-000249063-1;0;0;NULL
673;http://ngrvanfarce.eventbrite.com/;http://eventful.com/performers/P0-001-000044283-4;0;0;0
682;http://ngrvanfarce.eventbrite.com/;http://eventful.com/norfolk/events/att-dancing-under-stars-/E0-001-046251254-6@2012070719;0;0;NULL
683;http://ngrvanfarce.eventbrite.com/;http://eventful.com/performers/P0-001-000033546-4;0;0;NULL
689;http://ngrneilgaiman.eventbrite.com/;http://diasporacandidates.eventbrite.com/;0;1;NULL
693;http://ngrneilgaiman.eventbrite.com/;http://bitterball.eventbrite.com/?ebtv=C;0;0;NULL
697;http://ngrneilgaiman.eventbrite.com/;http://eventful.com/performers/P0-001-000033546-4;0;0;NULL
698;http://ngrneilgaiman.eventbrite.com/;http://upcoming.yahoo.com/event/7409585/ME/Brunswick/FREE-SHOW-Sex-Tax-Jodi-Explodi-Fifth-Freedom-Kamikaze-Angel-Antiseptic-amp-The-New-45-Jan-8th/O39Shea39s-Eatery-and-Pub/;0;0;0
703;http://ngrvandontpanic.eventbrite.com/;http://madefestival2012.eventbrite.com/?ebtv=c&ebtv=c;0;0;NULL
708;http://ngrvandontpanic.eventbrite.com/;http://allaccessboatparty.eventbrite.com/;0;0;NULL
716;http://eventful.com/tinleypark/events/cody-simpson-/E0-001-049319373-4?i=http://s2.evcdn.com/images/edpborder500/I0-001/002/635/553-8.jpeg_/cody-simpson-53.jpeg;http://eventful.com/performers/cody-simpson-/P0-001-000218087-7;1;1;NULL
